user_id,age,country
231281,37.0,netherlands
278759,26.0,usa
69606,39.0,usa
69617,24.0,spain
164686,23.0,spain
244818,26.0,usa
227262,18.0,australia
259135,23.0,unitedkingdom
107918,49.0,unitedkingdom
69657,33.0,usa
273941,30.0,usa
120688,17.0,usa
69691,18.0,usa
243882,44.0,usa
78916,60.0,canada
222876,22.0,usa
238907,26.0,usa
170696,40.0,usa
147347,28.0,unitedkingdom
185531,44.0,usa
126441,55.0,usa
110745,60.0,usa
81040,36.0,usa
91911,36.0,usa
106353,48.0,usa
69716,44.0,usa
93459,43.0,usa
261082,38.0,usa
210904,18.0,canada
183973,14.0,unitedkingdom
144189,22.0,usa
69731,45.0,canada
69768,28.0,netherlands
104535,33.0,netherlands
202089,39.0,netherlands
94149,37.0,france
163295,15.0,canada
162024,29.0,usa
82065,24.0,france
124181,32.0,canada
143822,21.0,usa
69865,25.0,spain
85145,28.0,spain
138162,41.0,unitedkingdom
197582,21.0,usa
227196,20.0,usa
69944,50.0,australia
72866,51.0,australia
167810,15.0,australia
241477,59.0,australia
117807,20.0,usa
218184,49.0,netherlands
237549,31.0,usa
209973,8.0,usa
252836,23.0,usa
219870,16.0,usa
147888,35.0,usa
245952,23.0,newzealand
244324,52.0,usa
267175,38.0,usa
114219,20.0,usa
146776,45.0,usa
159739,9.0,usa
228522,79.0,usa
274915,27.0,usa
150992,22.0,usa
207951,34.0,usa
142174,14.0,canada
70075,65.0,usa
195532,59.0,usa
70083,36.0,usa
70109,45.0,canada
70121,13.0,newzealand
70133,40.0,canada
70135,20.0,usa
240909,43.0,newzealand
134590,29.0,usa
249193,21.0,usa
263241,32.0,usa
70187,28.0,usa
225578,74.0,usa
239592,46.0,canada
70224,40.0,usa
70225,29.0,usa
104539,34.0,unitedkingdom
70232,34.0,usa
132898,21.0,austria
70245,42.0,usa
70246,15.0,usa
100713,51.0,netherlands
70260,39.0,germany
70266,37.0,switzerland
70273,22.0,unitedkingdom
188697,57.0,usa
70287,16.0,usa
125953,14.0,usa
70292,47.0,usa
70299,33.0,usa
200882,54.0,newzealand
70310,21.0,france
70338,41.0,usa
240404,43.0,usa
91441,49.0,usa
70441,41.0,canada
70454,42.0,usa
70464,55.0,usa
231977,47.0,usa
70469,23.0,france
70479,19.0,france
254620,37.0,usa
70529,70.0,usa
70532,23.0,usa
76318,17.0,usa
107864,19.0,germany
102797,32.0,usa
275674,58.0,usa
201940,40.0,usa
210454,60.0,usa
83688,29.0,canada
182146,29.0,usa
70579,24.0,usa
164831,39.0,usa
112597,62.0,canada
94518,34.0,usa
183509,31.0,usa
250825,35.0,canada
180463,56.0,usa
183744,55.0,canada
171673,59.0,usa
94918,23.0,usa
211010,44.0,usa
164673,47.0,canada
97442,51.0,canada
70600,27.0,usa
70635,23.0,portugal
70636,31.0,usa
70676,26.0,usa
72874,36.0,unitedkingdom
129845,21.0,portugal
115518,34.0,usa
70730,54.0,usa
70737,46.0,usa
110930,27.0,unitedkingdom
70746,44.0,usa
70789,41.0,usa
70803,17.0,canada
102615,30.0,canada
70813,24.0,canada
70826,33.0,usa
70833,69.0,usa
127473,47.0,usa
70853,23.0,australia
70881,42.0,australia
70898,57.0,usa
70900,31.0,spain
193140,21.0,spain
169588,53.0,usa
70941,63.0,spain
70968,21.0,usa
70969,36.0,unitedkingdom
230773,57.0,usa
71011,49.0,usa
71030,59.0,usa
263076,25.0,usa
71086,49.0,spain
76739,30.0,usa
71104,61.0,usa
71126,39.0,usa
98602,21.0,germany
71144,37.0,italy
216351,28.0,italy
71155,16.0,germany
71201,31.0,usa
149790,18.0,usa
71255,70.0,usa
132255,16.0,spain
254642,18.0,spain
71292,45.0,usa
212892,28.0,usa
154803,37.0,usa
71423,37.0,australia
260991,21.0,switzerland
71450,48.0,spain
160784,57.0,others
192543,60.0,usa
71476,17.0,spain
71485,23.0,usa
93127,49.0,usa
218319,30.0,usa
71524,37.0,germany
71537,19.0,australia
71547,41.0,usa
71551,57.0,usa
205123,25.0,germany
71563,16.0,newzealand
71567,57.0,usa
275748,40.0,usa
71613,34.0,usa
71641,30.0,germany
71701,41.0,usa
71702,61.0,canada
148577,46.0,usa
134945,31.0,usa
185385,30.0,usa
127144,58.0,usa
192922,43.0,usa
71714,39.0,spain
254482,26.0,usa
71720,26.0,france
111227,50.0,germany
95045,32.0,usa
106097,48.0,germany
185670,48.0,germany
219459,34.0,switzerland
104370,34.0,germany
140599,35.0,germany
195459,17.0,germany
197561,38.0,germany
71749,67.0,germany
71751,29.0,usa
259113,46.0,usa
248915,21.0,unitedkingdom
259338,61.0,canada
71809,55.0,usa
98572,37.0,italy
108026,31.0,italy
158078,38.0,italy
164932,25.0,italy
233174,25.0,italy
264564,24.0,italy
243313,53.0,unitedkingdom
267441,34.0,usa
103497,17.0,canada
189517,34.0,canada
107179,28.0,usa
138890,23.0,usa
121236,49.0,usa
71912,38.0,spain
71936,25.0,spain
101244,19.0,austria
85115,27.0,spain
182311,34.0,spain
72025,22.0,usa
107432,49.0,usa
72038,35.0,italy
208806,48.0,italy
72067,35.0,usa
72130,24.0,usa
72210,17.0,france
72220,46.0,canada
72260,66.0,usa
72268,59.0,usa
99569,39.0,unitedkingdom
72300,22.0,spain
72309,34.0,spain
72326,27.0,usa
185262,49.0,usa
72328,56.0,usa
72355,41.0,usa
245749,17.0,usa
122027,30.0,spain
72448,27.0,spain
229033,40.0,usa
152563,11.0,unitedkingdom
72461,57.0,canada
72476,14.0,usa
72508,50.0,usa
72521,54.0,usa
278063,18.0,usa
72540,24.0,spain
72557,26.0,usa
208514,30.0,usa
77590,18.0,austria
72688,54.0,usa
132034,24.0,usa
193328,50.0,canada
72736,26.0,unitedkingdom
268875,13.0,usa
168490,23.0,usa
72764,46.0,unitedkingdom
72767,26.0,usa
106048,57.0,usa
181001,45.0,usa
72768,38.0,usa
168963,56.0,usa
84102,30.0,usa
149977,43.0,usa
183919,33.0,germany
182023,22.0,france
231117,18.0,france
72831,32.0,australia
175777,46.0,australia
72833,21.0,italy
72852,19.0,usa
205789,13.0,netherlands
227358,18.0,australia
72914,24.0,usa
173019,15.0,canada
264785,19.0,usa
133230,48.0,canada
72985,35.0,usa
246368,38.0,france
84677,26.0,france
164755,28.0,belgium
189208,30.0,italy
224895,36.0,france
84567,32.0,usa
179903,25.0,france
88263,48.0,others
178500,34.0,usa
186562,22.0,switzerland
261608,44.0,switzerland
277389,61.0,canada
151707,52.0,france
144602,38.0,france
270114,27.0,france
153915,17.0,france
155356,58.0,switzerland
275897,34.0,france
99711,27.0,germany
124800,29.0,germany
73013,26.0,germany
73030,58.0,usa
134855,40.0,usa
113903,32.0,usa
171054,36.0,usa
256946,24.0,usa
73080,22.0,unitedkingdom
114231,28.0,usa
73114,24.0,usa
172957,33.0,usa
73130,34.0,usa
73180,38.0,usa
130328,49.0,australia
223186,47.0,usa
73200,36.0,usa
168582,50.0,australia
73221,41.0,canada
117694,34.0,usa
233613,70.0,usa
73306,23.0,unitedkingdom
139770,18.0,unitedkingdom
147293,14.0,usa
247344,30.0,usa
244457,34.0,usa
172114,55.0,usa
264511,31.0,germany
92784,31.0,usa
177174,68.0,usa
249415,15.0,usa
192147,29.0,usa
183239,16.0,canada
165372,29.0,germany
270587,50.0,usa
100304,16.0,malaysia
254219,18.0,usa
134962,28.0,usa
84265,43.0,usa
203450,35.0,usa
248324,34.0,canada
177099,40.0,usa
85733,26.0,unitedkingdom
146856,57.0,usa
133823,26.0,usa
220265,47.0,germany
162988,17.0,germany
208154,46.0,usa
220452,47.0,canada
243041,19.0,canada
73482,51.0,usa
185433,24.0,france
123354,43.0,usa
73523,23.0,spain
88275,37.0,usa
165171,43.0,usa
121023,42.0,usa
73646,27.0,netherlands
73656,41.0,australia
143776,67.0,germany
183525,60.0,newzealand
73668,48.0,usa
192446,52.0,usa
133631,19.0,usa
214995,33.0,portugal
92613,38.0,usa
219604,44.0,unitedkingdom
73700,26.0,canada
73704,29.0,usa
113082,46.0,usa
73769,37.0,canada
82208,49.0,usa
73805,25.0,canada
77532,26.0,spain
73849,64.0,canada
73869,32.0,usa
73885,27.0,unitedkingdom
73889,17.0,australia
208977,30.0,canada
73904,32.0,usa
73917,40.0,finland
82236,30.0,usa
104941,76.0,usa
93049,33.0,canada
73978,24.0,usa
75617,61.0,germany
73992,24.0,spain
258156,32.0,spain
103168,19.0,usa
161460,22.0,usa
74131,30.0,usa
77567,57.0,usa
74157,13.0,usa
219769,36.0,france
189421,35.0,france
224581,25.0,france
85454,13.0,usa
141645,44.0,usa
74197,16.0,usa
74199,14.0,australia
74253,21.0,usa
74262,23.0,italy
87413,47.0,canada
89375,44.0,usa
74279,57.0,usa
267332,60.0,usa
212026,55.0,unitedkingdom
74317,53.0,usa
136036,47.0,usa
140267,55.0,usa
74329,16.0,unitedkingdom
74353,21.0,usa
74432,29.0,germany
74451,75.0,canada
74481,48.0,usa
97494,34.0,usa
192873,58.0,france
275556,63.0,italy
78449,19.0,usa
74566,50.0,usa
183731,24.0,germany
74617,64.0,usa
74654,29.0,germany
264762,46.0,germany
259784,44.0,germany
273378,27.0,germany
247256,19.0,canada
123529,49.0,usa
74681,14.0,usa
211195,18.0,usa
74711,27.0,usa
74716,34.0,canada
193520,58.0,usa
275937,7.0,usa
232205,21.0,usa
74861,29.0,usa
74869,56.0,australia
139808,35.0,usa
74917,32.0,others
74958,25.0,spain
74974,41.0,usa
74978,21.0,germany
74998,50.0,usa
74999,33.0,canada
75022,23.0,belgium
75025,60.0,usa
75057,36.0,usa
75070,61.0,usa
226621,41.0,newzealand
189304,56.0,usa
117301,35.0,usa
77745,34.0,usa
255389,58.0,netherlands
75108,17.0,switzerland
207348,42.0,canada
253865,22.0,switzerland
122655,14.0,germany
176726,15.0,germany
81764,18.0,germany
75166,33.0,germany
191608,27.0,germany
145469,58.0,usa
250107,52.0,usa
75185,34.0,usa
75208,36.0,malaysia
75249,19.0,usa
75250,29.0,finland
226004,22.0,finland
75259,53.0,canada
271993,22.0,spain
155098,21.0,canada
173683,33.0,unitedkingdom
75370,25.0,spain
75371,30.0,france
75410,29.0,spain
106451,48.0,canada
202675,19.0,hungary
75445,30.0,spain
75462,22.0,germany
179077,32.0,italy
196227,43.0,usa
216839,14.0,usa
273858,30.0,usa
75550,18.0,usa
106769,19.0,usa
75564,32.0,phillipines
247787,54.0,usa
98505,37.0,france
259492,48.0,unitedkingdom
152001,30.0,usa
251533,18.0,usa
227997,26.0,usa
275292,28.0,usa
162247,38.0,usa
140121,32.0,netherlands
75610,17.0,spain
75611,25.0,germany
75612,22.0,germany
75619,22.0,germany
75625,37.0,usa
106598,20.0,usa
136020,29.0,usa
203474,21.0,usa
75626,48.0,usa
75663,15.0,canada
75694,33.0,usa
259162,35.0,usa
183644,47.0,usa
86178,30.0,australia
75752,50.0,unitedkingdom
75767,12.0,australia
75773,25.0,unitedkingdom
214625,42.0,southafrica
75781,53.0,canada
76384,24.0,usa
168224,39.0,usa
75801,38.0,usa
152840,58.0,usa
272044,22.0,usa
175462,54.0,usa
189290,17.0,usa
99474,18.0,usa
206758,75.0,usa
75853,34.0,usa
127264,34.0,usa
248757,54.0,switzerland
174300,43.0,usa
102641,47.0,usa
75866,46.0,netherlands
75928,67.0,australia
216020,22.0,spain
76011,33.0,usa
76018,21.0,unitedkingdom
94996,37.0,germany
206002,15.0,usa
76033,62.0,usa
76039,39.0,usa
76082,24.0,usa
76095,25.0,spain
76101,59.0,usa
76110,21.0,spain
76111,31.0,spain
76113,38.0,usa
168378,55.0,canada
76133,26.0,austria
76135,17.0,canada
218612,31.0,usa
118711,13.0,canada
245934,44.0,usa
214405,41.0,unitedkingdom
76275,65.0,usa
76278,43.0,spain
82822,26.0,canada
276042,28.0,spain
76320,39.0,usa
217591,25.0,usa
76342,27.0,usa
128355,27.0,spain
178194,34.0,usa
103553,45.0,france
181991,55.0,usa
221172,38.0,usa
101916,39.0,usa
207962,47.0,usa
114268,25.0,usa
238743,39.0,usa
207342,42.0,usa
127841,47.0,netherlands
232124,24.0,usa
260971,45.0,canada
188740,15.0,canada
138209,42.0,usa
80638,28.0,usa
158572,30.0,usa
83644,26.0,usa
274309,46.0,netherlands
277242,39.0,usa
214858,26.0,canada
240260,22.0,usa
76403,64.0,germany
76425,16.0,usa
185975,26.0,usa
224917,25.0,usa
76445,29.0,spain
76453,18.0,usa
76470,15.0,australia
189165,76.0,usa
113169,76.0,usa
194901,28.0,canada
110318,46.0,usa
262152,78.0,usa
90644,24.0,unitedkingdom
80080,39.0,usa
136502,67.0,usa
264546,22.0,canada
189794,31.0,unitedkingdom
190089,59.0,usa
228549,31.0,usa
238817,44.0,usa
84129,51.0,australia
76523,33.0,usa
117845,32.0,usa
196679,46.0,usa
98675,49.0,usa
76537,31.0,germany
195258,47.0,spain
76583,25.0,unitedkingdom
76616,61.0,usa
94744,45.0,unitedkingdom
206960,30.0,germany
213596,23.0,unitedkingdom
87411,40.0,usa
198855,14.0,usa
278168,39.0,unitedkingdom
183872,22.0,usa
266516,24.0,india
118591,32.0,unitedkingdom
105450,15.0,romania
234936,28.0,portugal
252929,21.0,usa
181872,27.0,unitedkingdom
151905,32.0,usa
194209,50.0,usa
239188,18.0,others
118874,41.0,newzealand
180443,32.0,unitedkingdom
191526,30.0,australia
218973,49.0,unitedkingdom
76632,17.0,spain
76656,30.0,spain
76661,18.0,usa
76662,37.0,spain
76670,23.0,spain
76684,20.0,germany
76691,24.0,canada
76728,24.0,australia
76731,16.0,usa
212745,30.0,usa
97245,23.0,spain
76762,40.0,usa
117325,24.0,usa
76777,20.0,canada
271379,34.0,canada
226235,31.0,canada
255803,30.0,canada
76813,36.0,argentina
190560,62.0,usa
194224,39.0,usa
177910,32.0,usa
196935,61.0,canada
76858,34.0,usa
248086,58.0,usa
76878,31.0,usa
76883,47.0,usa
76923,30.0,italy
76939,49.0,usa
203366,37.0,unitedkingdom
251460,58.0,canada
106790,22.0,usa
76973,54.0,usa
76988,36.0,usa
77050,54.0,canada
111796,44.0,usa
77074,32.0,usa
77099,14.0,spain
77104,51.0,usa
77113,52.0,australia
77146,53.0,australia
77156,51.0,usa
77172,34.0,germany
111465,39.0,usa
109291,19.0,usa
77198,27.0,usa
119145,32.0,canada
77225,47.0,usa
77232,70.0,unitedkingdom
77246,36.0,spain
77291,23.0,netherlands
140269,17.0,canada
175772,21.0,usa
209264,54.0,usa
214694,46.0,usa
77484,15.0,usa
77520,19.0,usa
77575,23.0,spain
77587,27.0,usa
77610,63.0,newzealand
77662,30.0,unitedkingdom
93389,45.0,usa
77698,31.0,germany
185699,39.0,austria
77700,20.0,usa
77787,57.0,usa
77802,21.0,usa
100378,35.0,unitedkingdom
240480,58.0,usa
184142,28.0,usa
81461,12.0,usa
173554,34.0,usa
77814,50.0,usa
97172,19.0,usa
210027,26.0,usa
77864,54.0,canada
113971,35.0,australia
77882,44.0,usa
149119,21.0,usa
173189,26.0,usa
193828,25.0,canada
77928,33.0,unitedkingdom
180673,29.0,usa
225908,25.0,usa
112071,35.0,usa
77942,21.0,usa
77948,55.0,australia
77963,20.0,unitedkingdom
77976,23.0,usa
77980,34.0,usa
77984,49.0,usa
78112,40.0,spain
78114,21.0,brazil
251942,37.0,germany
237579,52.0,usa
78226,65.0,usa
78313,31.0,australia
239523,35.0,austria
78388,51.0,germany
78422,46.0,usa
78430,59.0,usa
78516,40.0,usa
78515,22.0,usa
78529,30.0,germany
89979,23.0,usa
78565,15.0,unitedkingdom
184616,42.0,usa
78605,34.0,usa
193929,19.0,australia
78621,24.0,usa
174666,23.0,iran
252249,28.0,argentina
78655,13.0,usa
247992,55.0,usa
78766,37.0,spain
169762,28.0,germany
222610,36.0,germany
124738,33.0,usa
105227,23.0,others
229194,60.0,usa
129050,40.0,usa
133977,23.0,usa
134505,62.0,usa
157309,24.0,usa
178769,43.0,usa
83761,23.0,usa
201872,20.0,usa
78804,58.0,usa
78811,29.0,unitedkingdom
133732,21.0,usa
197835,19.0,usa
172820,22.0,usa
78843,33.0,germany
207779,32.0,usa
179421,33.0,usa
262088,44.0,usa
78869,43.0,france
78889,20.0,germany
78902,34.0,canada
78922,63.0,usa
78933,29.0,brazil
99801,18.0,unitedkingdom
78951,26.0,spain
206771,21.0,spain
78952,27.0,spain
120725,56.0,usa
202890,37.0,usa
254193,65.0,italy
240044,69.0,unitedkingdom
78980,30.0,canada
216688,55.0,canada
171409,14.0,canada
134982,30.0,canada
96609,34.0,usa
107466,31.0,germany
97391,61.0,germany
79058,25.0,switzerland
102479,49.0,usa
79063,26.0,australia
79098,40.0,france
79101,33.0,usa
79118,15.0,usa
79131,51.0,usa
79159,27.0,usa
140254,61.0,usa
230852,28.0,usa
128979,25.0,usa
185297,59.0,usa
120412,37.0,singapore
98948,18.0,usa
230540,47.0,usa
245385,55.0,usa
183289,49.0,usa
193326,36.0,usa
277031,26.0,usa
164992,62.0,canada
244882,57.0,usa
79221,21.0,usa
124459,21.0,portugal
79228,57.0,usa
113454,20.0,usa
79262,34.0,austria
79274,40.0,usa
244506,59.0,usa
79308,26.0,unitedkingdom
188387,49.0,canada
79343,43.0,canada
79365,23.0,usa
79378,62.0,usa
79409,48.0,canada
79419,28.0,usa
130938,51.0,germany
253996,80.0,usa
168347,32.0,usa
79498,38.0,usa
79502,20.0,usa
79583,31.0,usa
79585,29.0,usa
197678,38.0,germany
272174,34.0,germany
79603,35.0,usa
79625,39.0,usa
79638,37.0,unitedkingdom
129571,43.0,usa
79676,20.0,usa
79681,15.0,germany
247220,34.0,germany
101463,25.0,germany
163286,24.0,germany
79697,24.0,usa
79706,15.0,usa
79720,36.0,usa
261767,33.0,usa
160462,33.0,usa
79749,43.0,usa
109356,33.0,usa
186343,26.0,usa
250422,15.0,usa
185337,45.0,usa
108864,26.0,germany
79850,29.0,usa
105555,18.0,unitedkingdom
257446,18.0,spain
123927,17.0,usa
79935,27.0,switzerland
116482,19.0,usa
79938,36.0,usa
105229,34.0,usa
96260,39.0,australia
129347,42.0,usa
127856,19.0,australia
110205,75.0,australia
148655,24.0,unitedkingdom
225433,36.0,australia
251526,18.0,australia
259408,29.0,usa
79971,55.0,germany
79998,14.0,spain
99939,19.0,usa
80016,43.0,usa
80031,67.0,usa
80032,25.0,newzealand
236590,25.0,germany
80062,44.0,usa
187449,34.0,usa
215492,26.0,usa
88886,53.0,unitedkingdom
164521,32.0,usa
238809,35.0,germany
80086,35.0,germany
164682,47.0,germany
80087,35.0,germany
80098,36.0,usa
80116,44.0,usa
80166,25.0,usa
232286,33.0,usa
80208,21.0,usa
248399,59.0,usa
80258,40.0,unitedkingdom
158522,14.0,argentina
80331,60.0,australia
80333,27.0,germany
246396,30.0,usa
80420,48.0,unitedkingdom
238213,19.0,usa
119025,23.0,unitedkingdom
125401,39.0,usa
224172,28.0,usa
80513,23.0,spain
251602,26.0,portugal
80541,33.0,unitedkingdom
189362,28.0,unitedkingdom
80556,44.0,usa
80559,29.0,usa
147773,44.0,spain
80613,20.0,usa
80626,27.0,germany
85357,35.0,netherlands
80646,54.0,usa
80647,52.0,unitedkingdom
80670,32.0,usa
239897,75.0,usa
179653,48.0,usa
188225,11.0,usa
248375,61.0,canada
80723,29.0,usa
163665,28.0,germany
250961,48.0,germany
173128,45.0,germany
121982,13.0,usa
141231,33.0,france
191675,36.0,canada
251329,39.0,usa
80848,29.0,usa
155793,34.0,germany
80892,37.0,unitedkingdom
80907,24.0,germany
193251,17.0,spain
157296,26.0,spain
80932,20.0,newzealand
167821,53.0,usa
244771,35.0,usa
81012,40.0,usa
81028,54.0,usa
81031,15.0,usa
81039,50.0,unitedkingdom
81043,27.0,usa
81072,50.0,usa
241603,39.0,germany
190090,26.0,spain
81132,59.0,usa
81134,15.0,usa
81155,39.0,usa
81204,51.0,unitedkingdom
94534,24.0,unitedkingdom
81225,16.0,usa
81262,32.0,italy
223358,49.0,australia
81296,31.0,canada
135027,27.0,unitedkingdom
142443,34.0,unitedkingdom
271717,27.0,switzerland
100946,38.0,usa
81314,69.0,usa
85637,41.0,usa
249257,30.0,usa
81339,41.0,usa
81395,47.0,usa
81403,38.0,usa
81410,29.0,usa
81442,73.0,canada
260620,32.0,canada
267318,16.0,argentina
81503,58.0,canada
241348,35.0,usa
263906,21.0,newzealand
131190,38.0,usa
81588,60.0,usa
91857,32.0,canada
242399,28.0,canada
272381,56.0,usa
81614,43.0,usa
81615,34.0,usa
207827,14.0,usa
81628,23.0,usa
81653,28.0,usa
81721,34.0,usa
81761,32.0,usa
266696,36.0,usa
81784,22.0,usa
218567,22.0,usa
81852,27.0,canada
114831,27.0,unitedkingdom
108291,25.0,canada
196217,43.0,canada
225124,36.0,spain
111688,27.0,unitedkingdom
218410,26.0,usa
169796,30.0,usa
270745,44.0,usa
82009,33.0,germany
82068,35.0,usa
82075,41.0,switzerland
258360,30.0,usa
82091,48.0,finland
82097,58.0,usa
82115,23.0,portugal
82120,18.0,germany
102168,37.0,france
237601,69.0,usa
122497,29.0,canada
82167,14.0,usa
82175,25.0,canada
194975,25.0,germany
82189,33.0,usa
82231,41.0,usa
115787,57.0,usa
242770,21.0,usa
82261,18.0,unitedkingdom
82280,42.0,australia
82292,41.0,usa
180008,35.0,germany
82353,53.0,germany
231702,25.0,netherlands
112635,24.0,canada
209758,47.0,usa
82416,43.0,usa
273720,16.0,usa
82437,22.0,france
268635,59.0,canada
82493,60.0,unitedkingdom
171801,24.0,usa
268079,25.0,usa
108047,34.0,italy
82539,37.0,usa
173617,53.0,usa
82588,33.0,canada
82589,63.0,canada
82596,9.0,unitedkingdom
147417,25.0,usa
82672,37.0,usa
207066,19.0,usa
82680,28.0,usa
154516,21.0,germany
82695,15.0,usa
148371,31.0,unitedkingdom
253854,34.0,germany
82789,38.0,usa
82790,23.0,usa
82791,23.0,germany
82793,13.0,usa
82801,62.0,usa
193462,51.0,usa
139550,55.0,usa
82889,43.0,germany
245869,43.0,usa
135735,33.0,canada
274166,61.0,germany
120037,54.0,usa
82900,34.0,australia
82911,15.0,australia
110519,47.0,usa
235248,45.0,usa
142452,28.0,unitedkingdom
174084,39.0,usa
82957,43.0,usa
82961,22.0,unitedkingdom
83016,32.0,usa
216029,43.0,usa
83031,27.0,germany
186532,27.0,germany
83078,19.0,usa
270378,24.0,italy
235167,39.0,france
276336,39.0,canada
83122,51.0,usa
83168,31.0,usa
83185,40.0,germany
222663,35.0,usa
241231,52.0,canada
259746,24.0,singapore
83273,45.0,canada
269261,43.0,usa
135240,14.0,usa
187819,72.0,canada
88563,23.0,canada
83328,23.0,unitedkingdom
91319,43.0,usa
128356,35.0,unitedkingdom
277714,33.0,usa
83518,57.0,usa
147136,34.0,unitedkingdom
182892,19.0,unitedkingdom
83547,48.0,switzerland
83549,57.0,usa
214384,38.0,usa
221822,16.0,usa
126888,48.0,germany
83605,63.0,usa
83619,48.0,germany
83623,43.0,usa
83631,42.0,usa
152113,23.0,usa
147842,44.0,usa
116326,28.0,usa
258617,55.0,canada
224689,44.0,usa
83674,38.0,spain
83678,21.0,canada
258722,25.0,usa
84038,69.0,usa
83722,59.0,france
259691,23.0,others
218561,54.0,canada
83789,44.0,usa
262613,19.0,canada
83814,31.0,usa
83840,31.0,brazil
83847,34.0,germany
83849,28.0,germany
83873,29.0,finland
83893,34.0,canada
258635,24.0,usa
83899,40.0,usa
83946,27.0,canada
217769,27.0,italy
171519,26.0,italy
83973,46.0,usa
83985,66.0,spain
264575,36.0,spain
84008,33.0,usa
197879,26.0,usa
237026,37.0,usa
84035,24.0,germany
84053,34.0,netherlands
84134,25.0,hungary
84148,35.0,usa
139528,29.0,usa
158391,26.0,usa
192488,44.0,usa
84209,56.0,usa
266314,56.0,usa
84222,39.0,usa
84263,45.0,usa
84290,44.0,germany
97810,37.0,usa
84327,39.0,spain
84337,54.0,italy
84347,19.0,germany
84351,38.0,germany
84382,14.0,unitedkingdom
84402,22.0,germany
84424,23.0,usa
145952,45.0,usa
84433,19.0,germany
84443,53.0,usa
84456,65.0,usa
84464,44.0,australia
250761,36.0,france
84490,14.0,unitedkingdom
84495,63.0,poland
84522,27.0,usa
137304,39.0,usa
242471,21.0,switzerland
84584,24.0,netherlands
84587,79.0,usa
84614,26.0,france
84621,22.0,germany
84625,30.0,usa
84633,39.0,germany
84660,34.0,germany
84665,27.0,usa
84666,61.0,usa
84668,59.0,usa
84708,24.0,usa
173070,22.0,usa
261235,15.0,newzealand
215902,27.0,newzealand
84719,50.0,usa
84723,56.0,usa
170196,33.0,usa
191945,57.0,greece
84747,35.0,usa
84778,49.0,usa
172691,49.0,usa
84816,56.0,usa
84822,70.0,usa
85315,19.0,germany
239752,28.0,germany
84834,64.0,germany
84860,27.0,germany
174215,41.0,germany
174259,42.0,germany
108404,35.0,germany
232631,21.0,usa
84888,26.0,canada
95755,37.0,usa
135009,22.0,usa
256781,46.0,usa
84946,94.0,austria
84975,25.0,usa
84988,42.0,france
220129,17.0,belgium
84994,34.0,france
84995,26.0,france
85006,30.0,italy
85023,15.0,australia
200355,13.0,usa
85083,57.0,usa
85084,36.0,australia
85091,29.0,italy
85119,30.0,usa
85128,36.0,usa
85136,18.0,australia
85173,27.0,germany
85246,19.0,usa
131895,28.0,usa
85277,61.0,germany
85301,24.0,germany
85348,30.0,unitedkingdom
85365,29.0,germany
218793,38.0,germany
198590,38.0,usa
85388,50.0,usa
85397,59.0,australia
85399,16.0,usa
85410,70.0,australia
266797,43.0,australia
193138,33.0,usa
177858,58.0,canada
231076,40.0,usa
85509,20.0,unitedkingdom
133819,31.0,belgium
208703,33.0,usa
214557,42.0,canada
193566,47.0,canada
278065,26.0,usa
169538,33.0,usa
85600,39.0,usa
85609,45.0,usa
264883,22.0,usa
85615,24.0,germany
235386,27.0,usa
85627,21.0,unitedkingdom
226147,26.0,newzealand
85696,21.0,usa
209826,24.0,canada
201143,35.0,usa
271107,58.0,canada
85751,33.0,usa
119297,65.0,canada
95831,67.0,usa
94438,31.0,usa
183309,53.0,usa
85788,36.0,usa
91105,32.0,usa
85801,24.0,usa
139218,51.0,usa
85829,35.0,unitedkingdom
217014,34.0,usa
103196,44.0,usa
250032,20.0,usa
85972,44.0,germany
85975,47.0,germany
170764,45.0,usa
190813,47.0,usa
85998,69.0,canada
272393,27.0,usa
182251,40.0,germany
170387,71.0,canada
86038,28.0,newzealand
86044,28.0,france
188670,18.0,france
233972,50.0,usa
86069,23.0,usa
86088,68.0,canada
140737,49.0,usa
227324,29.0,usa
206645,32.0,canada
108239,22.0,unitedkingdom
171590,23.0,usa
241647,27.0,usa
221790,73.0,australia
240315,20.0,austria
180751,58.0,germany
221573,18.0,usa
164109,36.0,usa
161857,15.0,unitedkingdom
200154,42.0,australia
256088,23.0,usa
110511,25.0,usa
172899,35.0,unitedkingdom
188425,22.0,usa
243976,23.0,usa
194737,41.0,newzealand
86252,16.0,usa
86286,46.0,germany
86304,20.0,unitedkingdom
168311,34.0,unitedkingdom
86319,56.0,usa
86322,31.0,canada
86331,20.0,germany
86335,24.0,spain
86352,15.0,usa
196731,21.0,usa
86439,22.0,usa
197949,38.0,usa
86485,23.0,usa
86549,43.0,germany
154127,22.0,usa
142320,25.0,germany
86594,32.0,usa
86607,53.0,spain
190180,35.0,spain
86620,33.0,germany
86639,13.0,italy
258066,25.0,newzealand
255254,28.0,usa
86691,27.0,unitedkingdom
86713,34.0,canada
86723,22.0,spain
121631,36.0,spain
86767,42.0,germany
87275,26.0,germany
86784,54.0,usa
160326,45.0,usa
86826,44.0,usa
209095,33.0,usa
121844,20.0,usa
137285,22.0,usa
86851,32.0,canada
86852,63.0,canada
86873,27.0,unitedkingdom
86881,24.0,usa
86883,27.0,germany
86914,20.0,australia
227827,18.0,usa
86937,28.0,germany
